date,1y1y,2y1y,3y1y,4y1y,5y1y,6y1y,7y1y,8y1y,9y1y,1y2y,2y2y,3y2y,4y2y,5y2y,6y2y,7y2y,8y2y,10y2y,12y3y,1y5y,2y5y,3y5y,5y5y,7y5y,10y5y,15y5y,20y5y,1y10y,2y10y,3y10y,5y10y,10y10y,20y10y,2y15y,5y15y,10y15y,1y20y,2y20y,5y20y,10y20y,2y25y,5y25y,2y30y,5y30y,1y30y,30y20y
2026-02-18,2.1537,2.2926,2.3657,2.4028,2.4212,2.4297,2.4327,2.4347,2.4337,2.2223,2.3287,2.384,2.4119,2.4254,2.4311,2.4337,2.4342,2.4336,2.4327,2.3241,2.3808,2.4096,2.4302,2.4336,2.4331,2.4323,2.433,2.3753,2.4056,2.421,2.4316,2.4327,2.4332,2.4136,2.4318,2.4328,2.4005,2.4175,2.432,2.4329,2.4199,2.4322,2.4193,2.4265,2.4078,2.3847
2026-02-19,2.1587,2.301,2.3756,2.4135,2.4329,2.4408,2.444,2.4459,2.4445,2.2291,2.3379,2.3943,2.4231,2.4368,2.4424,2.445,2.4452,2.4451,2.4442,2.3332,2.3911,2.4206,2.4415,2.4449,2.4446,2.4438,2.4436,2.3853,2.4164,2.4321,2.4429,2.4442,2.4444,2.4246,2.4432,2.444,2.4112,2.4285,2.4433,2.4443,2.4309,2.4436,2.4303,2.4377,2.4186,2.3949
2026-02-20,2.0749,2.2197,2.2981,2.3389,2.3599,2.3711,2.3754,2.3778,2.3784,2.1465,2.2584,2.3182,2.3493,2.3654,2.3733,2.3766,2.3781,2.3786,2.3778,2.2551,2.3158,2.3478,2.3723,2.3777,2.3781,2.3783,2.3789,2.3122,2.345,2.3622,2.3751,2.3782,2.379,2.3547,2.376,2.3784,2.3413,2.3597,2.3766,2.3785,2.3626,2.377,2.3622,2.3707,2.3498,2.3257
2026-02-23,2.0434,2.1883,2.2674,2.3093,2.3326,2.3434,2.3492,2.3515,2.3528,2.115,2.2274,2.2881,2.3208,2.3379,2.3463,2.3504,2.3521,2.354,2.3532,2.225,2.2865,2.3195,2.3457,2.3522,2.3535,2.3537,2.3545,2.284,2.3175,2.3354,2.3494,2.3536,2.3544,2.3281,2.3507,2.3539,2.3148,2.3335,2.3515,2.3539,2.3367,2.3519,2.3363,2.3455,2.3238,2.2996
2026-02-24,2.041,2.1803,2.2564,2.2972,2.3187,2.3295,2.3349,2.3374,2.3384,2.1099,2.2179,2.2765,2.3078,2.3241,2.3322,2.3361,2.3379,2.3393,2.3391,2.2157,2.2748,2.3065,2.3316,2.3378,2.3392,2.3391,2.3397,2.2723,2.3045,2.3217,2.3352,2.3391,2.3401,2.3147,2.3363,2.3393,2.3019,2.3198,2.337,2.3395,2.323,2.3376,2.3226,2.3314,2.3106,2.2874
2026-02-25,2.0708,2.2129,2.2909,2.332,2.3543,2.3651,2.3707,2.3741,2.3738,2.1411,2.2515,2.3112,2.343,2.3596,2.3679,2.3724,2.3739,2.3753,2.3745,2.2491,2.3093,2.3417,2.3674,2.3738,2.3749,2.3751,2.3755,2.3068,2.3397,2.3572,2.3709,2.375,2.3757,2.35,2.3721,2.3751,2.3369,2.3553,2.3728,2.3753,2.3584,2.3733,2.358,2.367,2.3457,2.3219
2026-02-26,2.0989,2.2501,2.3341,2.381,2.4065,2.4209,2.4283,2.4312,2.4342,2.1737,2.2916,2.3573,2.3936,2.4136,2.4246,2.4297,2.4327,2.4348,2.4358,2.2907,2.3566,2.3931,2.4239,2.4326,2.4354,2.4365,2.4368,2.3561,2.3923,2.4124,2.4293,2.4359,2.4373,2.4052,2.4314,2.4362,2.3913,2.4117,2.4325,2.4365,2.4156,2.4334,2.4155,2.4264,2.4018,2.3761
2026-02-27,2.1287,2.2784,2.3615,2.4071,2.432,2.4453,2.4525,2.4555,2.4579,2.2027,2.3195,2.384,2.4194,2.4386,2.4489,2.454,2.4566,2.4581,2.4591,2.3181,2.3829,2.4186,2.4483,2.4564,2.4587,2.4598,2.4601,2.3819,2.4174,2.437,2.4532,2.4592,2.4606,2.4298,2.4551,2.4595,2.4159,2.436,2.4561,2.4598,2.4397,2.4569,2.4395,2.4501,2.426,2.4006
2026-03-02,2.104,2.2533,2.3365,2.3824,2.4072,2.4206,2.4277,2.4307,2.4331,2.1778,2.2944,2.3592,2.3947,2.4138,2.4241,2.4292,2.4319,2.4347,2.4345,2.2932,2.3581,2.3938,2.4236,2.4321,2.4346,2.4352,2.4361,2.3572,2.3929,2.4125,2.4288,2.4349,2.4364,2.4052,2.4306,2.4352,2.3914,2.4115,2.4318,2.4355,2.4153,2.4325,2.4151,2.4257,2.4016,2.3763
2026-03-03,2.1679,2.3119,2.3915,2.4347,2.4575,2.4696,2.4757,2.4792,2.4809,2.2391,2.3512,2.4128,2.4459,2.4635,2.4726,2.4774,2.48,2.4808,2.4818,2.3494,2.4112,2.4448,2.4723,2.4794,2.4814,2.4814,2.4822,2.4094,2.4432,2.4616,2.4766,2.4814,2.483,2.4546,2.478,2.4817,2.4411,2.4601,2.4789,2.4821,2.4636,2.4796,2.4634,2.4732,2.4505,2.426
2026-03-04,2.1408,2.2872,2.369,2.4135,2.4382,2.4515,2.4576,2.4614,2.4643,2.2132,2.3277,2.391,2.4257,2.4448,2.4545,2.4595,2.4628,2.4645,2.4649,2.3264,2.39,2.4249,2.4543,2.4624,2.4648,2.4656,2.4661,2.389,2.424,2.4432,2.4592,2.4652,2.4664,2.4361,2.4611,2.4654,2.4226,2.4422,2.4621,2.4657,2.4459,2.4628,2.4457,2.4562,2.4325,2.4075
2026-03-05,2.1576,2.3041,2.3859,2.4301,2.4548,2.4674,2.4741,2.4779,2.4797,2.23,2.3445,2.4077,2.4423,2.461,2.4707,2.476,2.4788,2.4803,2.4807,2.3431,2.4065,2.4414,2.4705,2.4784,2.4805,2.4813,2.4816,2.4054,2.4403,2.4594,2.4752,2.4809,2.4821,2.4522,2.477,2.4811,2.4386,2.4582,2.4779,2.4814,2.4618,2.4787,2.4617,2.472,2.4484,2.4234
2026-03-06,2.2673,2.4037,2.4787,2.5194,2.5405,2.5521,2.5575,2.5604,2.5621,2.3346,2.4407,2.4988,2.5298,2.5462,2.5548,2.5589,2.5612,2.5627,2.5625,2.4386,2.4971,2.5287,2.5543,2.561,2.5626,2.5626,2.5635,2.495,2.527,2.5443,2.5582,2.5626,2.5642,2.5374,2.5595,2.5629,2.5246,2.5426,2.5603,2.5633,2.5459,2.561,2.5457,2.5549,2.5334,2.51
2026-03-09,2.3039,2.4388,2.5147,2.5574,2.5815,2.594,2.6013,2.6062,2.6071,2.3705,2.4763,2.5358,2.5693,2.5877,2.5976,2.6037,2.6066,2.6091,2.6101,2.4759,2.5354,2.5687,2.5977,2.6064,2.6096,2.6102,2.6112,2.5355,2.5686,2.5872,2.6033,2.6099,2.6119,2.5808,2.6053,2.6103,2.5681,2.5868,2.6065,2.6108,2.5906,2.6075,2.5906,2.6012,2.5779,2.5544
2026-03-10,2.2269,2.373,2.4567,2.5052,2.5322,2.5487,2.5568,2.5626,2.5653,2.2991,2.4143,2.4807,2.5185,2.5404,2.5527,2.5597,2.564,2.5673,2.569,2.4152,2.481,2.5187,2.5527,2.5637,2.5683,2.5697,2.5711,2.483,2.5198,2.5409,2.56,2.5689,2.5711,2.5343,2.5628,2.5696,2.5207,2.5416,2.5645,2.5699,2.5461,2.5655,2.5461,2.5585,2.5321,2.5066
2026-03-11,2.2569,2.3927,2.4697,2.513,2.5369,2.5508,2.558,2.5616,2.5638,2.324,2.4307,2.4911,2.5248,2.5438,2.5544,2.5598,2.5627,2.5651,2.5661,2.4305,2.4907,2.5246,2.5539,2.5626,2.5657,2.5668,2.5679,2.4911,2.5244,2.5432,2.5594,2.5662,2.568,2.5367,2.5616,2.5667,2.524,2.5429,2.5629,2.567,2.5467,2.5637,2.5467,2.5573,2.5339,2.5103
2026-03-12,2.2454,2.376,2.4521,2.4961,2.5218,2.5362,2.5444,2.5488,2.5522,2.3099,2.4136,2.4738,2.5088,2.5289,2.5402,2.5466,2.5505,2.5545,2.5555,2.415,2.4745,2.509,2.5403,2.5507,2.5551,2.5566,2.5575,2.4769,2.5102,2.5296,2.5472,2.5558,2.5579,2.5236,2.55,2.5563,2.5115,2.5304,2.5515,2.5567,2.5346,2.5526,2.5347,2.5462,2.522,2.4991
2026-03-13,2.2592,2.3845,2.4584,2.5016,2.5271,2.5421,2.5506,2.5559,2.5597,2.3211,2.421,2.4798,2.5142,2.5345,2.5463,2.5532,2.5578,2.5613,2.5635,2.423,2.4808,2.5149,2.5467,2.5576,2.5626,2.5646,2.565,2.4842,2.5168,2.5361,2.5541,2.5635,2.5655,2.5306,2.5572,2.5639,2.5191,2.5376,2.5588,2.5644,2.5418,2.5599,2.542,2.5537,2.5296,2.5075
2026-03-16,2.3157,2.4358,2.5067,2.5482,2.5727,2.5864,2.596,2.5997,2.603,2.375,2.4708,2.5272,2.5603,2.5794,2.5911,2.5978,2.6013,2.6053,2.6075,2.4727,2.5281,2.5609,2.5912,2.6017,2.6066,2.6077,2.6093,2.5313,2.5626,2.581,2.5984,2.6071,2.6097,2.5757,2.6011,2.6077,2.5645,2.5823,2.6028,2.6082,2.5865,2.6039,2.5867,2.5979,2.5747,2.5534
2026-03-17,2.3804,2.487,2.548,2.5828,2.6023,2.6132,2.6199,2.6234,2.6262,2.433,2.5171,2.5652,2.5924,2.6077,2.6165,2.6216,2.6248,2.6265,2.628,2.5174,2.5651,2.5923,2.6167,2.6244,2.6273,2.6285,2.6294,2.5662,2.5928,2.6081,2.6217,2.6279,2.6296,2.6032,2.6237,2.6283,2.5932,2.6084,2.6248,2.6286,2.6116,2.6256,2.6116,2.6205,2.6013,2.5826
2026-03-18,2.3783,2.4862,2.5488,2.5853,2.6071,2.6189,2.6263,2.6301,2.6318,2.4316,2.5171,2.5668,2.5961,2.6129,2.6225,2.6282,2.631,2.6345,2.636,2.5183,2.5676,2.5963,2.6225,2.6313,2.6354,2.6366,2.637,2.5696,2.5974,2.6136,2.6285,2.6359,2.6377,2.6087,2.6309,2.6362,2.5987,2.6144,2.6321,2.6367,2.6178,2.6331,2.6181,2.6278,2.6074,2.5883
2026-03-19,2.4033,2.5136,2.5779,2.6147,2.6373,2.649,2.6573,2.661,2.6634,2.4578,2.5454,2.5961,2.6259,2.6431,2.6531,2.6591,2.6622,2.665,2.6666,2.5465,2.5968,2.6262,2.6532,2.6622,2.6659,2.6677,2.6685,2.599,2.6274,2.6439,2.6592,2.6667,2.6689,2.6389,2.6616,2.6672,2.6286,2.6448,2.663,2.6677,2.6484,2.664,2.6486,2.6586,2.6376,2.618
2026-03-20,2.3892,2.4975,2.5602,2.5963,2.6163,2.6285,2.6348,2.6392,2.6407,2.4427,2.5284,2.578,2.6062,2.6223,2.6316,2.6369,2.6399,2.643,2.6439,2.5291,2.5781,2.6063,2.6316,2.64,2.6435,2.6445,2.6447,2.5795,2.6071,2.6229,2.6372,2.644,2.6456,2.6179,2.6393,2.6442,2.6077,2.6233,2.6404,2.6447,2.6265,2.6413,2.6267,2.6361,2.6162,2.597
2026-03-23,2.4264,2.5352,2.5975,2.634,2.6553,2.6664,2.6736,2.6772,2.6798,2.4801,2.5659,2.6155,2.6445,2.6607,2.6699,2.6753,2.6785,2.6818,2.6827,2.5668,2.616,2.6444,2.6701,2.6787,2.6823,2.6833,2.6838,2.6176,2.6453,2.6613,2.6758,2.6828,2.6845,2.6562,2.678,2.6831,2.646,2.6617,2.6792,2.6835,2.6651,2.6801,2.6653,2.6749,2.6546,2.6353
2026-03-24,2.375,2.4877,2.5528,2.5904,2.6121,2.6238,2.631,2.6349,2.6376,2.4306,2.5198,2.5713,2.6011,2.6179,2.6274,2.6329,2.6362,2.6395,2.6399,2.5207,2.5716,2.601,2.6276,2.6364,2.6397,2.641,2.6418,2.5733,2.6019,2.6184,2.6333,2.6403,2.6422,2.6131,2.6355,2.6407,2.6026,2.6188,2.6368,2.6411,2.6223,2.6377,2.6224,2.6322,2.6114,2.5915
2026-03-25,2.401,2.5166,2.5828,2.6199,2.6413,2.6531,2.6601,2.6635,2.6652,2.4581,2.5493,2.6011,2.6305,2.6471,2.6566,2.6618,2.6644,2.6672,2.6676,2.5493,2.601,2.6305,2.6563,2.6646,2.6674,2.6687,2.6695,2.6018,2.6307,2.6471,2.6615,2.668,2.6699,2.6415,2.6636,2.6684,2.6307,2.6471,2.6648,2.6688,2.6505,2.6656,2.6506,2.6602,2.6394,2.619
2026-03-26,2.481,2.5914,2.6517,2.6841,2.7009,2.7101,2.7135,2.7167,2.7173,2.5355,2.6211,2.6676,2.6924,2.7054,2.7118,2.7151,2.717,2.7175,2.7172,2.619,2.6661,2.6912,2.7115,2.7164,2.7173,2.7178,2.7181,2.6638,2.6896,2.7034,2.7142,2.7175,2.7188,2.6977,2.7152,2.7177,2.6871,2.7018,2.7158,2.7181,2.7042,2.7164,2.7041,2.7116,2.6941,2.6748
2026-03-27,2.4115,2.5294,2.5969,2.6351,2.6569,2.6693,2.6756,2.6797,2.6821,2.4697,2.5627,2.6158,2.6459,2.663,2.6724,2.6776,2.6809,2.683,2.684,2.5629,2.6158,2.6458,2.6724,2.6806,2.6836,2.6852,2.6857,2.6166,2.646,2.6628,2.6776,2.6843,2.686,2.6572,2.6798,2.6847,2.6461,2.6629,2.681,2.6851,2.6663,2.6818,2.6664,2.6762,2.6549,2.6341
2026-03-30,2.4885,2.5995,2.6618,2.6968,2.7162,2.7271,2.7332,2.7364,2.7375,2.5433,2.6302,2.6791,2.7064,2.7216,2.7301,2.7348,2.7369,2.7391,2.7394,2.6296,2.6786,2.7061,2.7298,2.737,2.7393,2.7405,2.741,2.6785,2.7058,2.7211,2.7342,2.7399,2.7413,2.7157,2.736,2.7402,2.7052,2.7207,2.7371,2.7405,2.7238,2.7377,2.7237,2.7326,2.7131,2.6935
2026-03-31,2.4979,2.614,2.6772,2.7113,2.7294,2.7386,2.7425,2.7454,2.7463,2.5552,2.6452,2.694,2.7202,2.7339,2.7405,2.744,2.7459,2.7462,2.7465,2.643,2.6925,2.7189,2.7402,2.7453,2.7464,2.7466,2.7475,2.69,2.7171,2.7316,2.7431,2.7465,2.7477,2.7256,2.7441,2.7468,2.7145,2.7299,2.7448,2.747,2.7326,2.7453,2.7323,2.7402,2.7217,2.7014
2026-04-01,2.507,2.622,2.6834,2.7161,2.733,2.7409,2.7443,2.7461,2.747,2.5638,2.6523,2.6995,2.7244,2.7369,2.7426,2.7452,2.7465,2.7468,2.7466,2.6494,2.6975,2.7227,2.7421,2.7462,2.7467,2.7466,2.7476,2.694,2.7202,2.7339,2.7442,2.7467,2.7477,2.7279,2.7449,2.7469,2.7168,2.7317,2.7455,2.7471,2.7341,2.7458,2.7337,2.7409,2.7235,2.7035
2026-04-02,2.5238,2.6357,2.6968,2.7289,2.7459,2.7542,2.7588,2.7604,2.761,2.579,2.6658,2.7126,2.7373,2.75,2.7565,2.7596,2.7607,2.7612,2.761,2.6634,2.7108,2.7361,2.7559,2.7605,2.7611,2.7615,2.7619,2.708,2.7339,2.7477,2.7583,2.7613,2.7626,2.7418,2.7592,2.7615,2.731,2.7458,2.7598,2.7619,2.7482,2.7603,2.7481,2.7555,2.7379,2.7183
2026-04-03,2.5789,2.6802,2.7315,2.7575,2.7688,2.7736,2.7757,2.7755,2.7745,2.6289,2.7055,2.7443,2.7631,2.7712,2.7746,2.7756,2.775,2.7736,2.7733,2.7009,2.7411,2.7609,2.7735,2.7746,2.7734,2.7727,2.773,2.7353,2.7567,2.767,2.7735,2.7731,2.7732,2.7615,2.7733,2.7731,2.7516,2.7637,2.7732,2.7731,2.7651,2.7732,2.7646,2.7693,2.7562,2.7388
2026-04-06,2.6335,2.7334,2.7854,2.8119,2.8254,2.8299,2.8331,2.8333,2.8339,2.6828,2.759,2.7985,2.8186,2.8276,2.8315,2.8332,2.8336,2.8327,2.8324,2.7554,2.7959,2.8165,2.831,2.8332,2.8325,2.8319,2.8326,2.7913,2.8132,2.8242,2.8317,2.8322,2.8328,2.8187,2.8318,2.8324,2.8089,2.8214,2.8319,2.8325,2.8231,2.8321,2.8226,2.828,2.814,2.7966
2026-04-07,2.6299,2.7299,2.7811,2.8057,2.8172,2.8222,2.8238,2.8232,2.8228,2.6792,2.7551,2.7932,2.8114,2.8197,2.823,2.8235,2.823,2.8216,2.8207,2.7503,2.79,2.8094,2.8218,2.8226,2.8211,2.8206,2.8211,2.784,2.8052,2.8153,2.8215,2.8209,2.8211,2.8097,2.8212,2.8209,2.7999,2.8119,2.8212,2.821,2.8132,2.8212,2.8127,2.8173,2.8044,2.7871
2026-04-08,2.5673,2.663,2.7114,2.7341,2.7449,2.749,2.7495,2.7501,2.7486,2.6145,2.6869,2.7226,2.7394,2.7469,2.7492,2.7498,2.7493,2.7477,2.7462,2.6818,2.7194,2.7373,2.7484,2.7487,2.7468,2.746,2.7463,2.7132,2.7331,2.7424,2.7476,2.7464,2.7464,2.7368,2.7472,2.7464,2.7275,2.7387,2.747,2.7464,2.7398,2.7469,2.7392,2.7433,2.7315,2.7152
2026-04-09,2.5162,2.6179,2.6721,2.7005,2.7146,2.7221,2.7255,2.7263,2.7271,2.5664,2.6446,2.6861,2.7074,2.7183,2.7238,2.7259,2.7267,2.7263,2.7265,2.6417,2.6841,2.7063,2.7229,2.7263,2.7264,2.7265,2.7266,2.6808,2.7038,2.7157,2.7246,2.7265,2.7271,2.7104,2.7251,2.7265,2.7006,2.7136,2.7254,2.7267,2.7156,2.7258,2.7153,2.7215,2.7063,2.6887
2026-04-10,2.5428,2.642,2.696,2.7247,2.7407,2.748,2.7521,2.7539,2.755,2.5917,2.6686,2.7102,2.7326,2.7443,2.75,2.753,2.7544,2.7551,2.7555,2.6667,2.7089,2.7316,2.7498,2.7542,2.7553,2.7555,2.7557,2.7068,2.73,2.7424,2.7524,2.7554,2.7564,2.7374,2.7533,2.7555,2.7278,2.741,2.7537,2.7558,2.7433,2.7543,2.7431,2.7499,2.7341,2.7167
2026-04-13,2.4843,2.5886,2.6436,2.6725,2.6874,2.6947,2.6972,2.6985,2.6997,2.5357,2.6157,2.6579,2.6799,2.691,2.6959,2.6979,2.6991,2.6989,2.6986,2.6127,2.656,2.6784,2.6954,2.6986,2.6987,2.6986,2.6992,2.6524,2.6759,2.688,2.6969,2.6986,2.6995,2.6825,2.6974,2.6988,2.6725,2.6858,2.6978,2.699,2.6878,2.6981,2.6875,2.6937,2.6784,2.6604
2026-04-14,2.4443,2.5567,2.6182,2.6509,2.6684,2.6779,2.6822,2.6842,2.6853,2.4998,2.5871,2.6343,2.6595,2.6731,2.68,2.6832,2.6847,2.6855,2.6858,2.5849,2.6329,2.6587,2.6794,2.6845,2.6857,2.6859,2.687,2.6307,2.657,2.6711,2.6823,2.6858,2.6869,2.6654,2.6833,2.6861,2.6546,2.6696,2.6841,2.6863,2.6722,2.6845,2.6719,2.6796,2.6617,2.6422
2026-04-15,2.3879,2.5148,2.5859,2.6258,2.6473,2.6604,2.6661,2.6691,2.6718,2.4506,2.5499,2.6055,2.6364,2.6538,2.6632,2.6676,2.6704,2.6731,2.6735,2.5491,2.605,2.636,2.6626,2.6705,2.6733,2.6741,2.675,2.6046,2.6356,2.6529,2.6676,2.6737,2.6754,2.6467,2.6695,2.6741,2.6347,2.6523,2.6706,2.6744,2.6558,2.6714,2.6557,2.6656,2.6437,2.6215
2026-04-16,2.3983,2.5215,2.5885,2.6237,2.6427,2.6515,2.6569,2.6581,2.6591,2.4591,2.5546,2.6059,2.633,2.647,2.6542,2.6575,2.6586,2.6594,2.6597,2.5519,2.6039,2.6318,2.6535,2.6585,2.6596,2.6593,2.6601,2.601,2.6295,2.6446,2.6563,2.6595,2.6608,2.6383,2.6572,2.6596,2.6264,2.6425,2.6578,2.66,2.6452,2.6584,2.645,2.653,2.634,2.6127
2026-04-17,2.4369,2.5581,2.6254,2.6616,2.6812,2.6921,2.6962,2.6994,2.7009,2.4968,2.5914,2.6433,2.6712,2.6866,2.6941,2.6978,2.7002,2.7012,2.7015,2.5896,2.642,2.6704,2.6937,2.6997,2.7014,2.7021,2.7023,2.6401,2.6689,2.6846,2.6973,2.7017,2.7029,2.6785,2.6987,2.7019,2.6669,2.6833,2.6994,2.7023,2.6861,2.7001,2.686,2.6947,2.6748,2.6536
2026-04-20,2.5545,2.6696,2.7318,2.7657,2.783,2.7928,2.7963,2.7988,2.7992,2.6113,2.7003,2.7485,2.7742,2.7878,2.7945,2.7975,2.799,2.8005,2.7996,2.6979,2.7469,2.7731,2.7938,2.799,2.8,2.8007,2.8007,2.7443,2.7712,2.7855,2.7967,2.8003,2.8011,2.7795,2.7979,2.8004,2.7685,2.7838,2.7984,2.8007,2.7863,2.7989,2.7861,2.7939,2.7755,2.7553
2026-04-21,2.5508,2.6643,2.7263,2.7591,2.7766,2.7858,2.7904,2.7917,2.7939,2.6068,2.6949,2.7425,2.7677,2.7812,2.7881,2.791,2.7928,2.7931,2.7934,2.6925,2.7408,2.7668,2.7875,2.7924,2.7933,2.794,2.7941,2.7383,2.7648,2.779,2.7902,2.7936,2.7948,2.7732,2.7913,2.7938,2.7622,2.7773,2.7918,2.7941,2.7799,2.7924,2.7797,2.7874,2.7693,2.7493
2026-04-22,2.511,2.6285,2.693,2.7278,2.747,2.7565,2.7613,2.7631,2.7656,2.569,2.6603,2.7101,2.7372,2.7517,2.7589,2.7622,2.7643,2.7651,2.7661,2.6584,2.7089,2.7362,2.7585,2.764,2.7657,2.7657,2.767,2.7068,2.7346,2.7496,2.7618,2.7657,2.7673,2.7437,2.7629,2.7661,2.7323,2.7481,2.7638,2.7664,2.751,2.7643,2.7508,2.7591,2.74,2.7193
2026-04-23,2.4718,2.5939,2.6611,2.6985,2.7181,2.7287,2.7349,2.7367,2.7385,2.5321,2.6271,2.6795,2.7082,2.7234,2.7318,2.7358,2.7376,2.7391,2.74,2.6255,2.6783,2.7073,2.7311,2.7376,2.7396,2.7397,2.7408,2.6768,2.706,2.7219,2.7351,2.7397,2.7413,2.7158,2.7364,2.74,2.7041,2.7207,2.7373,2.7404,2.7237,2.738,2.7236,2.7325,2.7123,2.6908
2026-04-24,2.4615,2.5752,2.6403,2.6771,2.6978,2.7101,2.7165,2.7202,2.7215,2.5177,2.6073,2.6584,2.6873,2.7039,2.7133,2.7183,2.7209,2.7235,2.7245,2.6074,2.6584,2.6874,2.7129,2.7209,2.724,2.7251,2.7264,2.6591,2.6876,2.7038,2.7181,2.7245,2.7263,2.6983,2.7201,2.7251,2.6876,2.7038,2.7214,2.7253,2.7072,2.7221,2.7072,2.7167,2.6961,2.6759
2026-04-27,2.5138,2.6179,2.679,2.7139,2.7348,2.7468,2.7536,2.7581,2.7601,2.5652,2.6481,2.6962,2.7242,2.7407,2.7501,2.7558,2.7591,2.7617,2.7632,2.649,2.6968,2.7246,2.7503,2.7589,2.7626,2.7644,2.7648,2.6988,2.7258,2.7415,2.756,2.7634,2.7652,2.7367,2.7584,2.7638,2.7269,2.7423,2.7597,2.7642,2.7457,2.7606,2.7459,2.7555,2.7353,2.7166
2026-04-28,2.479,2.5857,2.6493,2.6878,2.7109,2.7247,2.733,2.7378,2.7416,2.5317,2.6171,2.6683,2.6992,2.7177,2.7288,2.7354,2.7397,2.7432,2.7454,2.6196,2.6699,2.7001,2.7292,2.7396,2.7445,2.7466,2.7478,2.6738,2.7024,2.7196,2.7363,2.7455,2.7479,2.715,2.7393,2.7462,2.705,2.7214,2.741,2.7465,2.7254,2.7421,2.7257,2.7366,2.7145,2.6952
2026-04-29,2.4347,2.5491,2.6161,2.6552,2.6778,2.6916,2.6986,2.7037,2.7064,2.4912,2.5822,2.6354,2.6663,2.6846,2.6951,2.7011,2.705,2.7084,2.7099,2.5835,2.6361,2.6668,2.6953,2.705,2.7093,2.7111,2.7121,2.6386,2.6683,2.6857,2.7018,2.7101,2.7124,2.6805,2.7045,2.7107,2.6698,2.6867,2.706,2.7111,2.6906,2.707,2.6908,2.7014,2.6793,2.6588
2026-04-30,2.4995,2.6048,2.6646,2.6988,2.718,2.728,2.7347,2.7376,2.7398,2.5515,2.6343,2.6815,2.7082,2.7229,2.7313,2.7361,2.7387,2.741,2.7414,2.6343,2.6812,2.7079,2.7313,2.7387,2.7412,2.7425,2.743,2.6818,2.7081,2.7229,2.7359,2.7418,2.7432,2.7178,2.7378,2.7421,2.7079,2.7228,2.7389,2.7424,2.7258,2.7396,2.7258,2.7346,2.7156,2.6969
2026-05-01,2.4386,2.5489,2.6121,2.6475,2.6678,2.6783,2.6846,2.688,2.6904,2.4931,2.5801,2.6296,2.6575,2.673,2.6814,2.6863,2.6892,2.6914,2.6923,2.5801,2.6293,2.6571,2.6816,2.6891,2.6919,2.6929,2.6933,2.6298,2.6572,2.6728,2.6864,2.6924,2.6941,2.6675,2.6883,2.6926,2.657,2.6726,2.6893,2.6931,2.6758,2.6901,2.6759,2.685,2.6652,2.6457
2026-05-04,2.388,2.4972,2.5596,2.5945,2.6145,2.6259,2.6311,2.6351,2.6372,2.4419,2.528,2.5768,2.6044,2.6201,2.6285,2.6331,2.6361,2.6378,2.6393,2.528,2.5767,2.6042,2.6285,2.6357,2.6387,2.6394,2.6405,2.5772,2.6043,2.6197,2.6333,2.639,2.6409,2.6146,2.635,2.6394,2.6042,2.6196,2.6361,2.6398,2.6228,2.6369,2.6229,2.6318,2.6124,2.5932
2026-05-05,2.382,2.4884,2.5479,2.5809,2.5989,2.6095,2.6144,2.6168,2.6185,2.4345,2.5178,2.5642,2.5898,2.6041,2.6119,2.6156,2.6176,2.6197,2.62,2.5169,2.5636,2.5895,2.6114,2.6178,2.6199,2.6206,2.6212,2.5631,2.5889,2.6033,2.6154,2.6202,2.6216,2.5981,2.6169,2.6205,2.5881,2.6027,2.6178,2.6208,2.6055,2.6184,2.6054,2.6135,2.5955,2.577
2026-05-06,2.3731,2.4738,2.531,2.5631,2.5803,2.5905,2.5961,2.5991,2.601,2.4228,2.502,2.5468,2.5716,2.5853,2.5932,2.5976,2.6001,2.6012,2.6021,2.5017,2.5463,2.5714,2.5931,2.5997,2.6017,2.6031,2.6033,2.5465,2.5713,2.5852,2.5972,2.6024,2.6037,2.5804,2.5989,2.6027,2.571,2.585,2.5998,2.6029,2.5878,2.6004,2.5878,2.5957,2.5783,2.5607
2026-05-07,2.4063,2.5025,2.557,2.5871,2.604,2.6126,2.6187,2.6201,2.6227,2.4538,2.5294,2.5719,2.5954,2.6083,2.6156,2.6194,2.6214,2.6232,2.6235,2.529,2.5713,2.5951,2.6154,2.6215,2.6234,2.6245,2.6246,2.5713,2.5948,2.6079,2.6191,2.6239,2.625,2.6033,2.6207,2.6241,2.5943,2.6076,2.6215,2.6244,2.6102,2.6221,2.6102,2.6177,2.6011,2.5843
2026-05-08,2.4061,2.5086,2.5657,2.597,2.6152,2.6238,2.6294,2.6315,2.6332,2.4567,2.5368,2.5811,2.606,2.6195,2.6266,2.6304,2.6323,2.6344,2.6341,2.5359,2.5806,2.6054,2.6264,2.6325,2.6342,2.6351,2.6355,2.5801,2.6049,2.6186,2.6301,2.6346,2.6357,2.6135,2.6315,2.6349,2.6039,2.6179,2.6323,2.6351,2.6206,2.6329,2.6205,2.6282,2.6109,2.5931
2026-05-11,2.3938,2.4997,2.5576,2.5897,2.6063,2.6157,2.6196,2.6218,2.6238,2.4461,2.5283,2.5734,2.5979,2.6109,2.6176,2.6207,2.6228,2.6239,2.6243,2.5268,2.5723,2.597,2.6172,2.6225,2.6241,2.6243,2.625,2.5708,2.5958,2.6094,2.6204,2.6242,2.6252,2.6041,2.6216,2.6244,2.5941,2.6083,2.6223,2.6246,2.6108,2.6227,2.6106,2.618,2.601,2.5827
